Timestamp,Human readable date,bcddc2462d2e_flowrate,bcddc2462d2e_litros,bcddc2462d2e_mililitros,bcddc2462d2e_segundos,context_bcddc2462d2e_flowrate,context_bcddc2462d2e_litros,context_bcddc2462d2e_mililitros,context_bcddc2462d2e_segundos,created_at_bcddc2462d2e_flowrate,created_at_bcddc2462d2e_litros,created_at_bcddc2462d2e_mililitros,created_at_bcddc2462d2e_segundos
1641359966481,2022-01-04 23:19:26,1.449975848197937,7.0,7618.0,13139.0,{},{},{},{},1641359966481,1641359966481,1641359966481,1641359966481
1641359905646,2022-01-04 23:18:25,0.6166563630104065,7.0,7594.0,13079.0,{},{},{},{},1641359905646,1641359905646,1641359905646,1641359905646
1641359846369,2022-01-04 23:17:26,2.299961566925049,7.0,7584.0,13019.0,{},{},{},{},1641359846369,1641359846369,1641359846369,1641359846369
1641359785683,2022-01-04 23:16:25,1.8999683856964111,7.0,7546.0,12959.0,{},{},{},{},1641359785683,1641359785683,1641359785683,1641359785683
1641359726336,2022-01-04 23:15:26,3.6166064739227295,7.0,7515.0,12899.0,{},{},{},{},1641359726336,1641359726336,1641359726336,1641359726336
1641359665649,2022-01-04 23:14:25,2.466625452041626,7.0,7455.0,12839.0,{},{},{},{},1641359665649,1641359665649,1641359665649,1641359665649
1641359605665,2022-01-04 23:13:25,1.3666439056396484,7.0,7414.0,12779.0,{},{},{},{},1641359605665,1641359605665,1641359605665,1641359605665
1641359545704,2022-01-04 23:12:25,2.516624689102173,7.0,7392.0,12719.0,{},{},{},{},1641359545704,1641359545704,1641359545704,1641359545704
1641359485743,2022-01-04 23:11:25,1.9999666213989256,7.0,7351.0,12659.0,{},{},{},{},1641359485743,1641359485743,1641359485743,1641359485743
1641359426506,2022-01-04 23:10:26,1.4166430234909058,7.0,7318.0,12599.0,{},{},{},{},1641359426506,1641359426506,1641359426506,1641359426506
1641359369719,2022-01-04 23:09:29,0.16666388511657715,7.0,7295.0,12539.0,{},{},{},{},1641359369719,1641359369719,1641359369719,1641359369719
1641359305731,2022-01-04 23:08:25,4.049932479858398,7.0,7293.0,12479.0,{},{},{},{},1641359305731,1641359305731,1641359305731,1641359305731
1641359245628,2022-01-04 23:07:25,1.6166397333145142,7.0,7226.0,12419.0,{},{},{},{},1641359245628,1641359245628,1641359245628,1641359245628
1641359186615,2022-01-04 23:06:26,1.4833085536956787,7.0,7200.0,12359.0,{},{},{},{},1641359186615,1641359186615,1641359186615,1641359186615
1641359125727,2022-01-04 23:05:25,0.21666306257247925,7.0,7176.0,12300.0,{},{},{},{},1641359125727,1641359125727,1641359125727,1641359125727
1641359066167,2022-01-04 23:04:26,3.5666072368621826,7.0,7173.0,12239.0,{},{},{},{},1641359066167,1641359066167,1641359066167,1641359066167
1641359005688,2022-01-04 23:03:25,0.13333110511302948,7.0,7114.0,12179.0,{},{},{},{},1641359005688,1641359005688,1641359005688,1641359005688
1641358945767,2022-01-04 23:02:25,1.449975848197937,7.0,7112.0,12119.0,{},{},{},{},1641358945767,1641358945767,1641358945767,1641358945767
1641358887821,2022-01-04 23:01:27,2.4999582767486572,7.0,7088.0,12059.0,{},{},{},{},1641358887821,1641358887821,1641358887821,1641358887821
1641358826436,2022-01-04 23:00:26,1.6999716758728027,7.0,7047.0,11999.0,{},{},{},{},1641358826436,1641358826436,1641358826436,1641358826436
1641358765627,2022-01-04 22:59:25,3.333277702331543,6.0,7019.0,11939.0,{},{},{},{},1641358765627,1641358765627,1641358765627,1641358765627
1641358705658,2022-01-04 22:58:25,0.06666555255651474,6.0,6964.0,11879.0,{},{},{},{},1641358705658,1641358705658,1641358705658,1641358705658
1641358645874,2022-01-04 22:57:25,1.39997661113739,6.0,6963.0,11819.0,{},{},{},{},1641358645874,1641358645874,1641358645874,1641358645874
1641358585706,2022-01-04 22:56:25,2.899951696395874,6.0,6940.0,11759.0,{},{},{},{},1641358585706,1641358585706,1641358585706,1641358585706
1641358525722,2022-01-04 22:55:25,2.6499557495117188,6.0,6892.0,11700.0,{},{},{},{},1641358525722,1641358525722,1641358525722,1641358525722
1641358466111,2022-01-04 22:54:26,0.6499891877174377,6.0,6848.0,11639.0,{},{},{},{},1641358466111,1641358466111,1641358466111,1641358466111
1641358405732,2022-01-04 22:53:25,0.6499891877174377,6.0,6838.0,11579.0,{},{},{},{},1641358405732,1641358405732,1641358405732,1641358405732
1641358346629,2022-01-04 22:52:26,4.066598892211914,6.0,6828.0,11519.0,{},{},{},{},1641358346629,1641358346629,1641358346629,1641358346629
1641358286389,2022-01-04 22:51:26,1.2999783754348757,6.0,6761.0,11459.0,{},{},{},{},1641358286389,1641358286389,1641358286389,1641358286389
1641358225725,2022-01-04 22:50:25,1.733304500579834,6.0,6740.0,11399.0,{},{},{},{},1641358225725,1641358225725,1641358225725,1641358225725
1641358165720,2022-01-04 22:49:25,1.5999733209609983,6.0,6712.0,11339.0,{},{},{},{},1641358165720,1641358165720,1641358165720,1641358165720
1641358105689,2022-01-04 22:48:25,4.249928951263428,6.0,6686.0,11279.0,{},{},{},{},1641358105689,1641358105689,1641358105689,1641358105689
1641358045634,2022-01-04 22:47:25,2.8666188716888428,6.0,6616.0,11219.0,{},{},{},{},1641358045634,1641358045634,1641358045634,1641358045634
1641357986357,2022-01-04 22:46:26,1.6666388511657717,6.0,6569.0,11159.0,{},{},{},{},1641357986357,1641357986357,1641357986357,1641357986357
1641357925636,2022-01-04 22:45:25,2.416626453399658,6.0,6542.0,11099.0,{},{},{},{},1641357925636,1641357925636,1641357925636,1641357925636
1641357866471,2022-01-04 22:44:26,2.633289337158203,6.0,6502.0,11039.0,{},{},{},{},1641357866471,1641357866471,1641357866471,1641357866471
1641357807682,2022-01-04 22:43:27,1.3666439056396484,6.0,6459.0,10979.0,{},{},{},{},1641357807682,1641357807682,1641357807682,1641357807682
1641357748779,2022-01-04 22:42:28,0.6166563630104065,6.0,6437.0,10919.0,{},{},{},{},1641357748779,1641357748779,1641357748779,1641357748779
1641357685707,2022-01-04 22:41:25,0.5166580677032471,6.0,6427.0,10859.0,{},{},{},{},1641357685707,1641357685707,1641357685707,1641357685707
1641357625683,2022-01-04 22:40:25,3.0999484062194824,6.0,6419.0,10799.0,{},{},{},{},1641357625683,1641357625683,1641357625683,1641357625683
1641357565607,2022-01-04 22:39:25,3.716604709625244,6.0,6368.0,10739.0,{},{},{},{},1641357565607,1641357565607,1641357565607,1641357565607
1641357506555,2022-01-04 22:38:26,0.6166563630104065,6.0,6307.0,10679.0,{},{},{},{},1641357506555,1641357506555,1641357506555,1641357506555
1641357445672,2022-01-04 22:37:25,2.7999532222747803,6.0,6297.0,10619.0,{},{},{},{},1641357445672,1641357445672,1641357445672,1641357445672
1641357385686,2022-01-04 22:36:25,3.8832685947418217,6.0,6251.0,10559.0,{},{},{},{},1641357385686,1641357385686,1641357385686,1641357385686
1641357325711,2022-01-04 22:35:25,3.249945878982544,6.0,6187.0,10499.0,{},{},{},{},1641357325711,1641357325711,1641357325711,1641357325711
1641357266292,2022-01-04 22:34:26,2.9666171073913574,6.0,6133.0,10439.0,{},{},{},{},1641357266292,1641357266292,1641357266292,1641357266292
1641357205664,2022-01-04 22:33:25,1.6666388511657717,6.0,6084.0,10379.0,{},{},{},{},1641357205664,1641357205664,1641357205664,1641357205664
1641357145882,2022-01-04 22:32:25,0.7166547179222107,6.0,6057.0,10319.0,{},{},{},{},1641357145882,1641357145882,1641357145882,1641357145882
1641357085634,2022-01-04 22:31:25,2.4499592781066895,6.0,6046.0,10259.0,{},{},{},{},1641357085634,1641357085634,1641357085634,1641357085634
1641357026332,2022-01-04 22:30:26,0.13333110511302948,6.0,6006.0,10199.0,{},{},{},{},1641357026332,1641357026332,1641357026332,1641357026332
1641356965743,2022-01-04 22:29:25,3.6666054725646977,5.0,6004.0,10139.0,{},{},{},{},1641356965743,1641356965743,1641356965743,1641356965743
1641356905728,2022-01-04 22:28:25,3.6166064739227295,5.0,5943.0,10079.0,{},{},{},{},1641356905728,1641356905728,1641356905728,1641356905728
1641356846959,2022-01-04 22:27:26,3.5166079998016357,5.0,5883.0,10019.0,{},{},{},{},1641356846959,1641356846959,1641356846959,1641356846959
1641356786416,2022-01-04 22:26:26,1.449975848197937,5.0,5825.0,9959.0,{},{},{},{},1641356786416,1641356786416,1641356786416,1641356786416
1641356725678,2022-01-04 22:25:25,3.5666072368621826,5.0,5801.0,9899.0,{},{},{},{},1641356725678,1641356725678,1641356725678,1641356725678
1641356668526,2022-01-04 22:24:28,3.8666021823883057,5.0,5742.0,9839.0,{},{},{},{},1641356668526,1641356668526,1641356668526,1641356668526
1641356605730,2022-01-04 22:23:25,1.2999783754348757,5.0,5678.0,9779.0,{},{},{},{},1641356605730,1641356605730,1641356605730,1641356605730
1641356545821,2022-01-04 22:22:25,0.6999883055686951,5.0,5657.0,9719.0,{},{},{},{},1641356545821,1641356545821,1641356545821,1641356545821
1641356486866,2022-01-04 22:21:26,0.26666221022605896,5.0,5646.0,9659.0,{},{},{},{},1641356486866,1641356486866,1641356486866,1641356486866
1641356426247,2022-01-04 22:20:26,3.3832769393920894,5.0,5642.0,9599.0,{},{},{},{},1641356426247,1641356426247,1641356426247,1641356426247
1641356367011,2022-01-04 22:19:27,0.6833219528198242,5.0,5586.0,9539.0,{},{},{},{},1641356367011,1641356367011,1641356367011,1641356367011
1641356305636,2022-01-04 22:18:25,0.8166530728340149,5.0,5575.0,9479.0,{},{},{},{},1641356305636,1641356305636,1641356305636,1641356305636
1641356246704,2022-01-04 22:17:26,2.6666221618652344,5.0,5562.0,9420.0,{},{},{},{},1641356246704,1641356246704,1641356246704,1641356246704
1641356186243,2022-01-04 22:16:26,3.4332761764526367,5.0,5518.0,9359.0,{},{},{},{},1641356186243,1641356186243,1641356186243,1641356186243
1641356125715,2022-01-04 22:15:25,0.58332359790802,5.0,5461.0,9299.0,{},{},{},{},1641356125715,1641356125715,1641356125715,1641356125715
1641356065712,2022-01-04 22:14:25,3.3999433517456055,5.0,5452.0,9239.0,{},{},{},{},1641356065712,1641356065712,1641356065712,1641356065712
1641356005739,2022-01-04 22:13:25,0.06666555255651474,5.0,5396.0,9179.0,{},{},{},{},1641356005739,1641356005739,1641356005739,1641356005739
1641355945754,2022-01-04 22:12:25,3.699938297271729,5.0,5395.0,9119.0,{},{},{},{},1641355945754,1641355945754,1641355945754,1641355945754
1641355885702,2022-01-04 22:11:25,1.233312726020813,5.0,5334.0,9059.0,{},{},{},{},1641355885702,1641355885702,1641355885702,1641355885702
1641355825734,2022-01-04 22:10:25,4.216596603393555,5.0,5314.0,8999.0,{},{},{},{},1641355825734,1641355825734,1641355825734,1641355825734
1641355765728,2022-01-04 22:09:25,3.549940824508667,5.0,5244.0,8939.0,{},{},{},{},1641355765728,1641355765728,1641355765728,1641355765728
1641355706514,2022-01-04 22:08:26,1.3499774932861328,5.0,5185.0,8879.0,{},{},{},{},1641355706514,1641355706514,1641355706514,1641355706514
1641355647250,2022-01-04 22:07:27,1.6166397333145142,5.0,5163.0,8819.0,{},{},{},{},1641355647250,1641355647250,1641355647250,1641355647250
1641355587891,2022-01-04 22:06:27,0.06666555255651474,5.0,5137.0,8759.0,{},{},{},{},1641355587891,1641355587891,1641355587891,1641355587891
1641355526004,2022-01-04 22:05:26,1.9333010911941528,5.0,5136.0,8699.0,{},{},{},{},1641355526004,1641355526004,1641355526004,1641355526004
1641355465804,2022-01-04 22:04:25,3.3832769393920894,5.0,5104.0,8639.0,{},{},{},{},1641355465804,1641355465804,1641355465804,1641355465804
1641355406506,2022-01-04 22:03:26,2.4499592781066895,5.0,5048.0,8579.0,{},{},{},{},1641355406506,1641355406506,1641355406506,1641355406506
1641355346571,2022-01-04 22:02:26,3.8666021823883057,4.0,5008.0,8519.0,{},{},{},{},1641355346571,1641355346571,1641355346571,1641355346571
1641355286669,2022-01-04 22:01:26,3.3999433517456055,4.0,4944.0,8459.0,{},{},{},{},1641355286669,1641355286669,1641355286669,1641355286669
1641355226867,2022-01-04 22:00:26,2.2332961559295654,4.0,4888.0,8399.0,{},{},{},{},1641355226867,1641355226867,1641355226867,1641355226867
1641355165698,2022-01-04 21:59:25,4.183263778686523,4.0,4851.0,8339.0,{},{},{},{},1641355165698,1641355165698,1641355165698,1641355165698
1641355105761,2022-01-04 21:58:25,0.5999900102615356,4.0,4782.0,8280.0,{},{},{},{},1641355105761,1641355105761,1641355105761,1641355105761
1641355049886,2022-01-04 21:57:29,2.3666272163391113,4.0,4773.0,8219.0,{},{},{},{},1641355049886,1641355049886,1641355049886,1641355049886
1641354985690,2022-01-04 21:56:25,1.4666422605514526,4.0,4734.0,8159.0,{},{},{},{},1641354985690,1641354985690,1641354985690,1641354985690
1641354925675,2022-01-04 21:55:25,2.849952459335327,4.0,4710.0,8099.0,{},{},{},{},1641354925675,1641354925675,1641354925675,1641354925675
1641354865694,2022-01-04 21:54:25,3.983266830444336,4.0,4663.0,8039.0,{},{},{},{},1641354865694,1641354865694,1641354865694,1641354865694
1641354805701,2022-01-04 21:53:25,2.68328857421875,4.0,4597.0,7979.0,{},{},{},{},1641354805701,1641354805701,1641354805701,1641354805701
1641354745780,2022-01-04 21:52:25,2.633289337158203,4.0,4553.0,7919.0,{},{},{},{},1641354745780,1641354745780,1641354745780,1641354745780
1641354686027,2022-01-04 21:51:26,1.74997079372406,4.0,4510.0,7859.0,{},{},{},{},1641354686027,1641354686027,1641354686027,1641354686027
1641354625645,2022-01-04 21:50:25,1.3333110809326172,4.0,4481.0,7799.0,{},{},{},{},1641354625645,1641354625645,1641354625645,1641354625645
1641354565632,2022-01-04 21:49:25,1.1499807834625244,4.0,4459.0,7739.0,{},{},{},{},1641354565632,1641354565632,1641354565632,1641354565632
1641354507869,2022-01-04 21:48:27,0.21666306257247925,4.0,4440.0,7679.0,{},{},{},{},1641354507869,1641354507869,1641354507869,1641354507869
1641354445723,2022-01-04 21:47:25,3.166613817214966,4.0,4437.0,7619.0,{},{},{},{},1641354445723,1641354445723,1641354445723,1641354445723
1641354385725,2022-01-04 21:46:25,4.066598892211914,4.0,4385.0,7559.0,{},{},{},{},1641354385725,1641354385725,1641354385725,1641354385725
1641354325711,2022-01-04 21:45:25,1.733304500579834,4.0,4318.0,7499.0,{},{},{},{},1641354325711,1641354325711,1641354325711,1641354325711
1641354265709,2022-01-04 21:44:25,4.149930953979492,4.0,4290.0,7439.0,{},{},{},{},1641354265709,1641354265709,1641354265709,1641354265709
1641354206422,2022-01-04 21:43:26,2.633289337158203,4.0,4221.0,7379.0,{},{},{},{},1641354206422,1641354206422,1641354206422,1641354206422
1641354146410,2022-01-04 21:42:26,2.6999549865722656,4.0,4178.0,7319.0,{},{},{},{},1641354146410,1641354146410,1641354146410,1641354146410
1641354087500,2022-01-04 21:41:27,2.7499542236328125,4.0,4134.0,7259.0,{},{},{},{},1641354087500,1641354087500,1641354087500,1641354087500
1641354025718,2022-01-04 21:40:25,0.016666388139128685,4.0,4089.0,7199.0,{},{},{},{},1641354025718,1641354025718,1641354025718,1641354025718
1641353965730,2022-01-04 21:39:25,2.299961566925049,4.0,4089.0,7139.0,{},{},{},{},1641353965730,1641353965730,1641353965730,1641353965730
1641353906539,2022-01-04 21:38:26,3.3499441146850586,3.0,4051.0,7079.0,{},{},{},{},1641353906539,1641353906539,1641353906539,1641353906539
1641353845692,2022-01-04 21:37:25,1.8833019733428955,3.0,3996.0,7019.0,{},{},{},{},1641353845692,1641353845692,1641353845692,1641353845692
1641353786375,2022-01-04 21:36:26,1.683305263519287,3.0,3965.0,6959.0,{},{},{},{},1641353786375,1641353786375,1641353786375,1641353786375
1641353726623,2022-01-04 21:35:26,2.983283519744873,3.0,3937.0,6899.0,{},{},{},{},1641353726623,1641353726623,1641353726623,1641353726623
1641353665783,2022-01-04 21:34:25,0.9166513681411744,3.0,3888.0,6839.0,{},{},{},{},1641353665783,1641353665783,1641353665783,1641353665783
1641353606262,2022-01-04 21:33:26,3.73327112197876,3.0,3873.0,6779.0,{},{},{},{},1641353606262,1641353606262,1641353606262,1641353606262
1641353546425,2022-01-04 21:32:26,2.249962568283081,3.0,3811.0,6719.0,{},{},{},{},1641353546425,1641353546425,1641353546425,1641353546425
1641353488645,2022-01-04 21:31:28,0.6166563630104065,3.0,3774.0,6659.0,{},{},{},{},1641353488645,1641353488645,1641353488645,1641353488645
1641353425749,2022-01-04 21:30:25,2.033299446105957,3.0,3764.0,6599.0,{},{},{},{},1641353425749,1641353425749,1641353425749,1641353425749
1641353365745,2022-01-04 21:29:25,0.9499841928482056,3.0,3731.0,6539.0,{},{},{},{},1641353365745,1641353365745,1641353365745,1641353365745
1641353306553,2022-01-04 21:28:26,2.9332845211029053,3.0,3716.0,6479.0,{},{},{},{},1641353306553,1641353306553,1641353306553,1641353306553
1641353245735,2022-01-04 21:27:25,1.8166364431381223,3.0,3668.0,6419.0,{},{},{},{},1641353245735,1641353245735,1641353245735,1641353245735
1641353185722,2022-01-04 21:26:25,3.716604709625244,3.0,3638.0,6359.0,{},{},{},{},1641353185722,1641353185722,1641353185722,1641353185722
1641353127306,2022-01-04 21:25:27,1.4666422605514526,3.0,3577.0,6299.0,{},{},{},{},1641353127306,1641353127306,1641353127306,1641353127306
1641353065706,2022-01-04 21:24:25,3.933267831802368,3.0,3553.0,6239.0,{},{},{},{},1641353065706,1641353065706,1641353065706,1641353065706
1641353006308,2022-01-04 21:23:26,2.166630506515503,3.0,3488.0,6179.0,{},{},{},{},1641353006308,1641353006308,1641353006308,1641353006308
1641352945748,2022-01-04 21:22:25,3.683271884918213,3.0,3452.0,6119.0,{},{},{},{},1641352945748,1641352945748,1641352945748,1641352945748
1641352886601,2022-01-04 21:21:26,1.1999800205230713,3.0,3391.0,6059.0,{},{},{},{},1641352886601,1641352886601,1641352886601,1641352886601
1641352825742,2022-01-04 21:20:25,0.3833269476890564,3.0,3372.0,5999.0,{},{},{},{},1641352825742,1641352825742,1641352825742,1641352825742
1641352765750,2022-01-04 21:19:25,1.16664719581604,3.0,3366.0,5939.0,{},{},{},{},1641352765750,1641352765750,1641352765750,1641352765750
1641352705730,2022-01-04 21:18:25,0.93331778049469,3.0,3347.0,5879.0,{},{},{},{},1641352705730,1641352705730,1641352705730,1641352705730
1641352645762,2022-01-04 21:17:25,2.783287048339844,3.0,3332.0,5819.0,{},{},{},{},1641352645762,1641352645762,1641352645762,1641352645762
1641352586347,2022-01-04 21:16:26,3.8666021823883057,3.0,3286.0,5759.0,{},{},{},{},1641352586347,1641352586347,1641352586347,1641352586347
1641352525717,2022-01-04 21:15:25,3.8832685947418217,3.0,3222.0,5699.0,{},{},{},{},1641352525717,1641352525717,1641352525717,1641352525717
1641352468689,2022-01-04 21:14:28,0.3333277702331543,3.0,3158.0,5639.0,{},{},{},{},1641352468689,1641352468689,1641352468689,1641352468689
1641352405742,2022-01-04 21:13:25,3.8666021823883057,3.0,3153.0,5579.0,{},{},{},{},1641352405742,1641352405742,1641352405742,1641352405742
1641352346328,2022-01-04 21:12:26,1.8166364431381223,3.0,3089.0,5519.0,{},{},{},{},1641352346328,1641352346328,1641352346328,1641352346328
1641352286574,2022-01-04 21:11:26,0.983316957950592,3.0,3059.0,5459.0,{},{},{},{},1641352286574,1641352286574,1641352286574,1641352286574
1641352225832,2022-01-04 21:10:25,2.383293628692627,3.0,3043.0,5399.0,{},{},{},{},1641352225832,1641352225832,1641352225832,1641352225832
1641352165650,2022-01-04 21:09:25,1.3166446685791016,2.0,3004.0,5339.0,{},{},{},{},1641352165650,1641352165650,1641352165650,1641352165650
1641352105799,2022-01-04 21:08:25,4.016599655151367,2.0,2983.0,5279.0,{},{},{},{},1641352105799,1641352105799,1641352105799,1641352105799
1641352046331,2022-01-04 21:07:26,2.3666272163391113,2.0,2917.0,5219.0,{},{},{},{},1641352046331,1641352046331,1641352046331,1641352046331
1641351985656,2022-01-04 21:06:25,1.9833003282546997,2.0,2878.0,5159.0,{},{},{},{},1641351985656,1641351985656,1641351985656,1641351985656
1641351925781,2022-01-04 21:05:25,3.466609001159668,2.0,2845.0,5099.0,{},{},{},{},1641351925781,1641351925781,1641351925781,1641351925781
1641351865793,2022-01-04 21:04:25,1.1999800205230713,2.0,2788.0,5039.0,{},{},{},{},1641351865793,1641351865793,1641351865793,1641351865793
1641351805777,2022-01-04 21:03:25,1.2666455507278442,2.0,2769.0,4979.0,{},{},{},{},1641351805777,1641351805777,1641351805777,1641351805777
1641351745783,2022-01-04 21:02:25,3.3832769393920894,2.0,2748.0,4919.0,{},{},{},{},1641351745783,1641351745783,1641351745783,1641351745783
1641351685732,2022-01-04 21:01:25,0.016666388139128685,2.0,2692.0,4859.0,{},{},{},{},1641351685732,1641351685732,1641351685732,1641351685732
1641351626360,2022-01-04 21:00:26,1.4166430234909058,2.0,2692.0,4799.0,{},{},{},{},1641351626360,1641351626360,1641351626360,1641351626360
1641351565687,2022-01-04 20:59:25,4.133264541625977,2.0,2669.0,4739.0,{},{},{},{},1641351565687,1641351565687,1641351565687,1641351565687
1641351505675,2022-01-04 20:58:25,3.0166163444519043,2.0,2601.0,4679.0,{},{},{},{},1641351505675,1641351505675,1641351505675,1641351505675
1641351451810,2022-01-04 20:57:31,0.2833286225795746,2.0,2551.0,4619.0,{},{},{},{},1641351451810,1641351451810,1641351451810,1641351451810
1641351386707,2022-01-04 20:56:26,0.3333277702331543,2.0,2547.0,4559.0,{},{},{},{},1641351386707,1641351386707,1641351386707,1641351386707
1641351325801,2022-01-04 20:55:25,0.08333194255828857,2.0,2542.0,4499.0,{},{},{},{},1641351325801,1641351325801,1641351325801,1641351325801
1641351268936,2022-01-04 20:54:28,0.983316957950592,2.0,2541.0,4439.0,{},{},{},{},1641351268936,1641351268936,1641351268936,1641351268936
1641351212784,2022-01-04 20:53:32,1.8999683856964111,2.0,2525.0,4379.0,{},{},{},{},1641351212784,1641351212784,1641351212784,1641351212784
1641351146994,2022-01-04 20:52:26,3.5332744121551514,2.0,2494.0,4319.0,{},{},{},{},1641351146994,1641351146994,1641351146994,1641351146994
1641351085783,2022-01-04 20:51:25,2.766620635986328,2.0,2436.0,4259.0,{},{},{},{},1641351085783,1641351085783,1641351085783,1641351085783
1641351026611,2022-01-04 20:50:26,0.16666388511657715,2.0,2390.0,4199.0,{},{},{},{},1641351026611,1641351026611,1641351026611,1641351026611
1641350966527,2022-01-04 20:49:26,0.44999250769615173,2.0,2388.0,4139.0,{},{},{},{},1641350966527,1641350966527,1641350966527,1641350966527
1641350905774,2022-01-04 20:48:25,4.166597366333008,2.0,2381.0,4079.0,{},{},{},{},1641350905774,1641350905774,1641350905774,1641350905774
1641350845727,2022-01-04 20:47:25,0.1499975025653839,2.0,2312.0,4019.0,{},{},{},{},1641350845727,1641350845727,1641350845727,1641350845727
1641350786655,2022-01-04 20:46:26,3.4332761764526367,2.0,2310.0,3959.0,{},{},{},{},1641350786655,1641350786655,1641350786655,1641350786655
1641350725705,2022-01-04 20:45:25,1.16664719581604,2.0,2253.0,3899.0,{},{},{},{},1641350725705,1641350725705,1641350725705,1641350725705
1641350665701,2022-01-04 20:44:25,2.68328857421875,2.0,2234.0,3839.0,{},{},{},{},1641350665701,1641350665701,1641350665701,1641350665701
1641350605738,2022-01-04 20:43:25,3.5832736492156982,2.0,2190.0,3779.0,{},{},{},{},1641350605738,1641350605738,1641350605738,1641350605738
1641350545843,2022-01-04 20:42:25,4.08326530456543,2.0,2131.0,3719.0,{},{},{},{},1641350545843,1641350545843,1641350545843,1641350545843
1641350487485,2022-01-04 20:41:27,1.5666406154632568,2.0,2063.0,3659.0,{},{},{},{},1641350487485,1641350487485,1641350487485,1641350487485
1641350426099,2022-01-04 20:40:26,2.1832969188690186,2.0,2037.0,3599.0,{},{},{},{},1641350426099,1641350426099,1641350426099,1641350426099
1641350367433,2022-01-04 20:39:27,0.4333261251449585,1.0,2001.0,3539.0,{},{},{},{},1641350367433,1641350367433,1641350367433,1641350367433
1641350305811,2022-01-04 20:38:25,1.4999749660491943,1.0,1994.0,3479.0,{},{},{},{},1641350305811,1641350305811,1641350305811,1641350305811
1641350245733,2022-01-04 20:37:25,3.3832769393920894,1.0,1970.0,3419.0,{},{},{},{},1641350245733,1641350245733,1641350245733,1641350245733
1641350185787,2022-01-04 20:36:25,1.3499774932861328,1.0,1914.0,3359.0,{},{},{},{},1641350185787,1641350185787,1641350185787,1641350185787
1641350127963,2022-01-04 20:35:27,0.9166513681411744,1.0,1892.0,3300.0,{},{},{},{},1641350127963,1641350127963,1641350127963,1641350127963
1641350066283,2022-01-04 20:34:26,2.7999532222747803,1.0,1877.0,3239.0,{},{},{},{},1641350066283,1641350066283,1641350066283,1641350066283
1641350006596,2022-01-04 20:33:26,0.6166563630104065,1.0,1831.0,3179.0,{},{},{},{},1641350006596,1641350006596,1641350006596,1641350006596
1641349945835,2022-01-04 20:32:25,3.716604709625244,1.0,1821.0,3119.0,{},{},{},{},1641349945835,1641349945835,1641349945835,1641349945835
1641349886401,2022-01-04 20:31:26,3.949934244155884,1.0,1760.0,3059.0,{},{},{},{},1641349886401,1641349886401,1641349886401,1641349886401
1641349827790,2022-01-04 20:30:27,4.016599655151367,1.0,1695.0,2999.0,{},{},{},{},1641349827790,1641349827790,1641349827790,1641349827790
1641349765713,2022-01-04 20:29:25,2.516624689102173,1.0,1629.0,2939.0,{},{},{},{},1641349765713,1641349765713,1641349765713,1641349765713
1641349705845,2022-01-04 20:28:25,2.033299446105957,1.0,1588.0,2879.0,{},{},{},{},1641349705845,1641349705845,1641349705845,1641349705845
1641349645763,2022-01-04 20:27:25,3.1332812309265137,1.0,1555.0,2819.0,{},{},{},{},1641349645763,1641349645763,1641349645763,1641349645763
1641349585784,2022-01-04 20:26:25,1.9999666213989256,1.0,1503.0,2759.0,{},{},{},{},1641349585784,1641349585784,1641349585784,1641349585784
1641349525819,2022-01-04 20:25:25,1.9999666213989256,1.0,1470.0,2699.0,{},{},{},{},1641349525819,1641349525819,1641349525819,1641349525819
1641349466473,2022-01-04 20:24:26,1.1999800205230713,1.0,1437.0,2639.0,{},{},{},{},1641349466473,1641349466473,1641349466473,1641349466473
1641349407491,2022-01-04 20:23:27,1.233312726020813,1.0,1418.0,2579.0,{},{},{},{},1641349407491,1641349407491,1641349407491,1641349407491
1641349345775,2022-01-04 20:22:25,4.033266067504883,1.0,1398.0,2519.0,{},{},{},{},1641349345775,1641349345775,1641349345775,1641349345775
1641349285748,2022-01-04 20:21:25,1.1999800205230713,1.0,1331.0,2459.0,{},{},{},{},1641349285748,1641349285748,1641349285748,1641349285748
1641349225740,2022-01-04 20:20:25,3.783270359039306,1.0,1312.0,2399.0,{},{},{},{},1641349225740,1641349225740,1641349225740,1641349225740
1641349165893,2022-01-04 20:19:25,1.8833019733428955,1.0,1249.0,2339.0,{},{},{},{},1641349165893,1641349165893,1641349165893,1641349165893
1641349106365,2022-01-04 20:18:26,1.3333110809326172,1.0,1218.0,2279.0,{},{},{},{},1641349106365,1641349106365,1641349106365,1641349106365
1641349048028,2022-01-04 20:17:28,1.9499675035476685,1.0,1196.0,2219.0,{},{},{},{},1641349048028,1641349048028,1641349048028,1641349048028
1641348985858,2022-01-04 20:16:25,2.2332961559295654,1.0,1164.0,2159.0,{},{},{},{},1641348985858,1641348985858,1641348985858,1641348985858
1641348926983,2022-01-04 20:15:26,1.0499825477600098,1.0,1127.0,2099.0,{},{},{},{},1641348926983,1641348926983,1641348926983,1641348926983
1641348865831,2022-01-04 20:14:25,0.866652250289917,1.0,1110.0,2039.0,{},{},{},{},1641348865831,1641348865831,1641348865831,1641348865831
1641348805689,2022-01-04 20:13:25,1.2666455507278442,1.0,1096.0,1979.0,{},{},{},{},1641348805689,1641348805689,1641348805689,1641348805689
