Timestamp,Human readable date,a4cf12c65fb8_flowrate,a4cf12c65fb8_litros,a4cf12c65fb8_mililitros,a4cf12c65fb8_segundos,context_a4cf12c65fb8_flowrate,context_a4cf12c65fb8_litros,context_a4cf12c65fb8_mililitros,context_a4cf12c65fb8_segundos,created_at_a4cf12c65fb8_flowrate,created_at_a4cf12c65fb8_litros,created_at_a4cf12c65fb8_mililitros,created_at_a4cf12c65fb8_segundos
1641550703235,2022-01-07 04:18:23,0.0,0.0,0.0,1085097.0,{},{},{},{},1641550703235,1641550703235,1641550703235,1641550703235
1641550643281,2022-01-07 04:17:23,0.0,0.0,0.0,1085037.0,{},{},{},{},1641550643281,1641550643281,1641550643281,1641550643281
1641550583255,2022-01-07 04:16:23,0.0,0.0,0.0,1084977.0,{},{},{},{},1641550583255,1641550583255,1641550583255,1641550583255
1641550523224,2022-01-07 04:15:23,0.0,0.0,0.0,1084918.0,{},{},{},{},1641550523224,1641550523224,1641550523224,1641550523224
1641550462939,2022-01-07 04:14:22,0.0,0.0,0.0,1084858.0,{},{},{},{},1641550462939,1641550462939,1641550462939,1641550462939
1641550405061,2022-01-07 04:13:25,0.0,0.0,0.0,1084797.0,{},{},{},{},1641550405061,1641550405061,1641550405061,1641550405061
1641550343281,2022-01-07 04:12:23,0.0,0.0,0.0,1084737.0,{},{},{},{},1641550343281,1641550343281,1641550343281,1641550343281
1641550283192,2022-01-07 04:11:23,0.0,0.0,0.0,1084678.0,{},{},{},{},1641550283192,1641550283192,1641550283192,1641550283192
1641550222999,2022-01-07 04:10:22,0.0,0.0,0.0,1084618.0,{},{},{},{},1641550222999,1641550222999,1641550222999,1641550222999
1641550162958,2022-01-07 04:09:22,0.0,0.0,0.0,1084557.0,{},{},{},{},1641550162958,1641550162958,1641550162958,1641550162958
1641550103268,2022-01-07 04:08:23,0.0,0.0,0.0,1084498.0,{},{},{},{},1641550103268,1641550103268,1641550103268,1641550103268
1641550043114,2022-01-07 04:07:23,0.0,0.0,0.0,1084438.0,{},{},{},{},1641550043114,1641550043114,1641550043114,1641550043114
1641549982966,2022-01-07 04:06:22,0.0,0.0,0.0,1084378.0,{},{},{},{},1641549982966,1641549982966,1641549982966,1641549982966
1641549923008,2022-01-07 04:05:23,0.0,0.0,0.0,1084318.0,{},{},{},{},1641549923008,1641549923008,1641549923008,1641549923008
1641549862926,2022-01-07 04:04:22,0.0,0.0,0.0,1084258.0,{},{},{},{},1641549862926,1641549862926,1641549862926,1641549862926
1641549802948,2022-01-07 04:03:22,0.0,0.0,0.0,1084197.0,{},{},{},{},1641549802948,1641549802948,1641549802948,1641549802948
1641549743255,2022-01-07 04:02:23,0.0,0.0,0.0,1084138.0,{},{},{},{},1641549743255,1641549743255,1641549743255,1641549743255
1641549683042,2022-01-07 04:01:23,0.0,0.0,0.0,1084077.0,{},{},{},{},1641549683042,1641549683042,1641549683042,1641549683042
1641549623381,2022-01-07 04:00:23,0.0,0.0,0.0,1084017.0,{},{},{},{},1641549623381,1641549623381,1641549623381,1641549623381
1641549563229,2022-01-07 03:59:23,0.0,0.0,0.0,1083958.0,{},{},{},{},1641549563229,1641549563229,1641549563229,1641549563229
1641549503038,2022-01-07 03:58:23,0.0,0.0,0.0,1083898.0,{},{},{},{},1641549503038,1641549503038,1641549503038,1641549503038
1641549445051,2022-01-07 03:57:25,0.0,0.0,0.0,1083837.0,{},{},{},{},1641549445051,1641549445051,1641549445051,1641549445051
1641549383271,2022-01-07 03:56:23,0.0,0.0,0.0,1083777.0,{},{},{},{},1641549383271,1641549383271,1641549383271,1641549383271
1641549323379,2022-01-07 03:55:23,0.0,0.0,0.0,1083718.0,{},{},{},{},1641549323379,1641549323379,1641549323379,1641549323379
1641549263059,2022-01-07 03:54:23,0.0,0.0,0.0,1083657.0,{},{},{},{},1641549263059,1641549263059,1641549263059,1641549263059
1641549203180,2022-01-07 03:53:23,0.0,0.0,0.0,1083598.0,{},{},{},{},1641549203180,1641549203180,1641549203180,1641549203180
1641549143064,2022-01-07 03:52:23,0.0,0.0,0.0,1083537.0,{},{},{},{},1641549143064,1641549143064,1641549143064,1641549143064
1641549083424,2022-01-07 03:51:23,0.0,0.0,0.0,1083478.0,{},{},{},{},1641549083424,1641549083424,1641549083424,1641549083424
1641549022943,2022-01-07 03:50:22,0.0,0.0,0.0,1083417.0,{},{},{},{},1641549022943,1641549022943,1641549022943,1641549022943
1641548963472,2022-01-07 03:49:23,0.0,0.0,0.0,1083358.0,{},{},{},{},1641548963472,1641548963472,1641548963472,1641548963472
1641548903127,2022-01-07 03:48:23,0.0,0.0,0.0,1083297.0,{},{},{},{},1641548903127,1641548903127,1641548903127,1641548903127
1641548843255,2022-01-07 03:47:23,0.0,0.0,0.0,1083238.0,{},{},{},{},1641548843255,1641548843255,1641548843255,1641548843255
1641548783016,2022-01-07 03:46:23,0.0,0.0,0.0,1083177.0,{},{},{},{},1641548783016,1641548783016,1641548783016,1641548783016
1641548723270,2022-01-07 03:45:23,0.0,0.0,0.0,1083117.0,{},{},{},{},1641548723270,1641548723270,1641548723270,1641548723270
1641548663270,2022-01-07 03:44:23,0.0,0.0,0.0,1083057.0,{},{},{},{},1641548663270,1641548663270,1641548663270,1641548663270
1641548603233,2022-01-07 03:43:23,0.0,0.0,0.0,1082998.0,{},{},{},{},1641548603233,1641548603233,1641548603233,1641548603233
1641548542961,2022-01-07 03:42:22,0.0,0.0,0.0,1082938.0,{},{},{},{},1641548542961,1641548542961,1641548542961,1641548542961
1641548485172,2022-01-07 03:41:25,0.0,0.0,0.0,1082877.0,{},{},{},{},1641548485172,1641548485172,1641548485172,1641548485172
1641548423447,2022-01-07 03:40:23,0.0,0.0,0.0,1082817.0,{},{},{},{},1641548423447,1641548423447,1641548423447,1641548423447
1641548363317,2022-01-07 03:39:23,0.0,0.0,0.0,1082758.0,{},{},{},{},1641548363317,1641548363317,1641548363317,1641548363317
1641548302988,2022-01-07 03:38:22,0.0,0.0,0.0,1082698.0,{},{},{},{},1641548302988,1641548302988,1641548302988,1641548302988
1641548243060,2022-01-07 03:37:23,0.0,0.0,0.0,1082637.0,{},{},{},{},1641548243060,1641548243060,1641548243060,1641548243060
1641548183251,2022-01-07 03:36:23,0.0,0.0,0.0,1082577.0,{},{},{},{},1641548183251,1641548183251,1641548183251,1641548183251
1641548123231,2022-01-07 03:35:23,0.0,0.0,0.0,1082518.0,{},{},{},{},1641548123231,1641548123231,1641548123231,1641548123231
1641548063978,2022-01-07 03:34:23,0.0,0.0,0.0,1082458.0,{},{},{},{},1641548063978,1641548063978,1641548063978,1641548063978
1641548003135,2022-01-07 03:33:23,0.0,0.0,0.0,1082398.0,{},{},{},{},1641548003135,1641548003135,1641548003135,1641548003135
1641547942946,2022-01-07 03:32:22,0.0,0.0,0.0,1082338.0,{},{},{},{},1641547942946,1641547942946,1641547942946,1641547942946
1641547883008,2022-01-07 03:31:23,0.0,0.0,0.0,1082278.0,{},{},{},{},1641547883008,1641547883008,1641547883008,1641547883008
1641547823137,2022-01-07 03:30:23,0.0,0.0,0.0,1082217.0,{},{},{},{},1641547823137,1641547823137,1641547823137,1641547823137
1641547763267,2022-01-07 03:29:23,0.0,0.0,0.0,1082158.0,{},{},{},{},1641547763267,1641547763267,1641547763267,1641547763267
1641547703002,2022-01-07 03:28:23,0.0,0.0,0.0,1082097.0,{},{},{},{},1641547703002,1641547703002,1641547703002,1641547703002
1641547643259,2022-01-07 03:27:23,0.0,0.0,0.0,1082038.0,{},{},{},{},1641547643259,1641547643259,1641547643259,1641547643259
1641547585044,2022-01-07 03:26:25,0.0,0.0,0.0,1081978.0,{},{},{},{},1641547585044,1641547585044,1641547585044,1641547585044
1641547522987,2022-01-07 03:25:22,0.0,0.0,0.0,1081917.0,{},{},{},{},1641547522987,1641547522987,1641547522987,1641547522987
1641547463270,2022-01-07 03:24:23,0.0,0.0,0.0,1081858.0,{},{},{},{},1641547463270,1641547463270,1641547463270,1641547463270
1641547403690,2022-01-07 03:23:23,0.0,0.0,0.0,1081797.0,{},{},{},{},1641547403690,1641547403690,1641547403690,1641547403690
1641547343308,2022-01-07 03:22:23,0.0,0.0,0.0,1081738.0,{},{},{},{},1641547343308,1641547343308,1641547343308,1641547343308
1641547283080,2022-01-07 03:21:23,0.0,0.0,0.0,1081678.0,{},{},{},{},1641547283080,1641547283080,1641547283080,1641547283080
1641547222944,2022-01-07 03:20:22,0.0,0.0,0.0,1081618.0,{},{},{},{},1641547222944,1641547222944,1641547222944,1641547222944
1641547162973,2022-01-07 03:19:22,0.0,0.0,0.0,1081558.0,{},{},{},{},1641547162973,1641547162973,1641547162973,1641547162973
1641547102940,2022-01-07 03:18:22,0.0,0.0,0.0,1081498.0,{},{},{},{},1641547102940,1641547102940,1641547102940,1641547102940
1641547043065,2022-01-07 03:17:23,0.0,0.0,0.0,1081438.0,{},{},{},{},1641547043065,1641547043065,1641547043065,1641547043065
1641546983064,2022-01-07 03:16:23,0.0,0.0,0.0,1081377.0,{},{},{},{},1641546983064,1641546983064,1641546983064,1641546983064
1641546923297,2022-01-07 03:15:23,0.0,0.0,0.0,1081317.0,{},{},{},{},1641546923297,1641546923297,1641546923297,1641546923297
1641546863263,2022-01-07 03:14:23,0.0,0.0,0.0,1081257.0,{},{},{},{},1641546863263,1641546863263,1641546863263,1641546863263
1641546803269,2022-01-07 03:13:23,0.0,0.0,0.0,1081197.0,{},{},{},{},1641546803269,1641546803269,1641546803269,1641546803269
1641546743273,2022-01-07 03:12:23,0.0,0.0,0.0,1081138.0,{},{},{},{},1641546743273,1641546743273,1641546743273,1641546743273
1641546685058,2022-01-07 03:11:25,0.0,0.0,0.0,1081077.0,{},{},{},{},1641546685058,1641546685058,1641546685058,1641546685058
1641546623254,2022-01-07 03:10:23,0.0,0.0,0.0,1081018.0,{},{},{},{},1641546623254,1641546623254,1641546623254,1641546623254
1641546562950,2022-01-07 03:09:22,0.0,0.0,0.0,1080957.0,{},{},{},{},1641546562950,1641546562950,1641546562950,1641546562950
1641546503256,2022-01-07 03:08:23,0.0,0.0,0.0,1080898.0,{},{},{},{},1641546503256,1641546503256,1641546503256,1641546503256
1641546442951,2022-01-07 03:07:22,0.0,0.0,0.0,1080837.0,{},{},{},{},1641546442951,1641546442951,1641546442951,1641546442951
1641546383272,2022-01-07 03:06:23,0.0,0.0,0.0,1080778.0,{},{},{},{},1641546383272,1641546383272,1641546383272,1641546383272
1641546322976,2022-01-07 03:05:22,0.0,0.0,0.0,1080718.0,{},{},{},{},1641546322976,1641546322976,1641546322976,1641546322976
1641546262954,2022-01-07 03:04:22,0.0,0.0,0.0,1080658.0,{},{},{},{},1641546262954,1641546262954,1641546262954,1641546262954
1641546203526,2022-01-07 03:03:23,0.0,0.0,0.0,1080598.0,{},{},{},{},1641546203526,1641546203526,1641546203526,1641546203526
1641546143132,2022-01-07 03:02:23,0.0,0.0,0.0,1080537.0,{},{},{},{},1641546143132,1641546143132,1641546143132,1641546143132
1641546083438,2022-01-07 03:01:23,0.0,0.0,0.0,1080478.0,{},{},{},{},1641546083438,1641546083438,1641546083438,1641546083438
1641546023555,2022-01-07 03:00:23,0.0,0.0,0.0,1080418.0,{},{},{},{},1641546023555,1641546023555,1641546023555,1641546023555
1641545962947,2022-01-07 02:59:22,0.0,0.0,0.0,1080357.0,{},{},{},{},1641545962947,1641545962947,1641545962947,1641545962947
1641545903261,2022-01-07 02:58:23,0.0,0.0,0.0,1080298.0,{},{},{},{},1641545903261,1641545903261,1641545903261,1641545903261
1641545842965,2022-01-07 02:57:22,0.0,0.0,0.0,1080237.0,{},{},{},{},1641545842965,1641545842965,1641545842965,1641545842965
1641545783265,2022-01-07 02:56:23,0.0,0.0,0.0,1080177.0,{},{},{},{},1641545783265,1641545783265,1641545783265,1641545783265
1641545723251,2022-01-07 02:55:23,0.0,0.0,0.0,1080117.0,{},{},{},{},1641545723251,1641545723251,1641545723251,1641545723251
1641545665181,2022-01-07 02:54:25,0.0,0.0,0.0,1080058.0,{},{},{},{},1641545665181,1641545665181,1641545665181,1641545665181
1641545603000,2022-01-07 02:53:23,0.0,0.0,0.0,1079998.0,{},{},{},{},1641545603000,1641545603000,1641545603000,1641545603000
1641545543024,2022-01-07 02:52:23,0.0,0.0,0.0,1079938.0,{},{},{},{},1641545543024,1641545543024,1641545543024,1641545543024
1641545483037,2022-01-07 02:51:23,0.0,0.0,0.0,1079878.0,{},{},{},{},1641545483037,1641545483037,1641545483037,1641545483037
1641545423019,2022-01-07 02:50:23,0.0,0.0,0.0,1079817.0,{},{},{},{},1641545423019,1641545423019,1641545423019,1641545423019
1641545363280,2022-01-07 02:49:23,0.0,0.0,0.0,1079758.0,{},{},{},{},1641545363280,1641545363280,1641545363280,1641545363280
1641545302945,2022-01-07 02:48:22,0.0,0.0,0.0,1079698.0,{},{},{},{},1641545302945,1641545302945,1641545302945,1641545302945
1641545242973,2022-01-07 02:47:22,0.0,0.0,0.0,1079637.0,{},{},{},{},1641545242973,1641545242973,1641545242973,1641545242973
1641545183515,2022-01-07 02:46:23,0.0,0.0,0.0,1079578.0,{},{},{},{},1641545183515,1641545183515,1641545183515,1641545183515
1641545122952,2022-01-07 02:45:22,0.0,0.0,0.0,1079518.0,{},{},{},{},1641545122952,1641545122952,1641545122952,1641545122952
1641545062959,2022-01-07 02:44:22,0.0,0.0,0.0,1079458.0,{},{},{},{},1641545062959,1641545062959,1641545062959,1641545062959
1641545002948,2022-01-07 02:43:22,0.0,0.0,0.0,1079398.0,{},{},{},{},1641545002948,1641545002948,1641545002948,1641545002948
1641544942970,2022-01-07 02:42:22,0.0,0.0,0.0,1079337.0,{},{},{},{},1641544942970,1641544942970,1641544942970,1641544942970
1641544883211,2022-01-07 02:41:23,0.0,0.0,0.0,1079278.0,{},{},{},{},1641544883211,1641544883211,1641544883211,1641544883211
1641544823008,2022-01-07 02:40:23,0.0,0.0,0.0,1079218.0,{},{},{},{},1641544823008,1641544823008,1641544823008,1641544823008
1641544763046,2022-01-07 02:39:23,0.0,0.0,0.0,1079157.0,{},{},{},{},1641544763046,1641544763046,1641544763046,1641544763046
1641544703297,2022-01-07 02:38:23,0.0,0.0,0.0,1079097.0,{},{},{},{},1641544703297,1641544703297,1641544703297,1641544703297
1641544645263,2022-01-07 02:37:25,0.0,0.0,0.0,1079037.0,{},{},{},{},1641544645263,1641544645263,1641544645263,1641544645263
1641544583266,2022-01-07 02:36:23,0.0,0.0,0.0,1078978.0,{},{},{},{},1641544583266,1641544583266,1641544583266,1641544583266
1641544522948,2022-01-07 02:35:22,0.0,0.0,0.0,1078918.0,{},{},{},{},1641544522948,1641544522948,1641544522948,1641544522948
1641544462960,2022-01-07 02:34:22,0.0,0.0,0.0,1078858.0,{},{},{},{},1641544462960,1641544462960,1641544462960,1641544462960
1641544403010,2022-01-07 02:33:23,0.0,0.0,0.0,1078798.0,{},{},{},{},1641544403010,1641544403010,1641544403010,1641544403010
1641544343088,2022-01-07 02:32:23,0.0,0.0,0.0,1078737.0,{},{},{},{},1641544343088,1641544343088,1641544343088,1641544343088
1641544283356,2022-01-07 02:31:23,0.0,0.0,0.0,1078677.0,{},{},{},{},1641544283356,1641544283356,1641544283356,1641544283356
1641544223491,2022-01-07 02:30:23,0.0,0.0,0.0,1078618.0,{},{},{},{},1641544223491,1641544223491,1641544223491,1641544223491
1641544162945,2022-01-07 02:29:22,0.0,0.0,0.0,1078557.0,{},{},{},{},1641544162945,1641544162945,1641544162945,1641544162945
1641544103274,2022-01-07 02:28:23,0.0,0.0,0.0,1078497.0,{},{},{},{},1641544103274,1641544103274,1641544103274,1641544103274
1641544043269,2022-01-07 02:27:23,0.0,0.0,0.0,1078437.0,{},{},{},{},1641544043269,1641544043269,1641544043269,1641544043269
1641543983204,2022-01-07 02:26:23,0.0,0.0,0.0,1078378.0,{},{},{},{},1641543983204,1641543983204,1641543983204,1641543983204
1641543923141,2022-01-07 02:25:23,0.0,0.0,0.0,1078317.0,{},{},{},{},1641543923141,1641543923141,1641543923141,1641543923141
1641543863300,2022-01-07 02:24:23,0.0,0.0,0.0,1078258.0,{},{},{},{},1641543863300,1641543863300,1641543863300,1641543863300
1641543802940,2022-01-07 02:23:22,0.0,0.0,0.0,1078197.0,{},{},{},{},1641543802940,1641543802940,1641543802940,1641543802940
1641543743305,2022-01-07 02:22:23,0.0,0.0,0.0,1078137.0,{},{},{},{},1641543743305,1641543743305,1641543743305,1641543743305
1641543685302,2022-01-07 02:21:25,0.0,0.0,0.0,1078077.0,{},{},{},{},1641543685302,1641543685302,1641543685302,1641543685302
1641543623307,2022-01-07 02:20:23,0.0,0.0,0.0,1078018.0,{},{},{},{},1641543623307,1641543623307,1641543623307,1641543623307
1641543562988,2022-01-07 02:19:22,0.0,0.0,0.0,1077957.0,{},{},{},{},1641543562988,1641543562988,1641543562988,1641543562988
1641543503183,2022-01-07 02:18:23,0.0,0.0,0.0,1077897.0,{},{},{},{},1641543503183,1641543503183,1641543503183,1641543503183
1641543443286,2022-01-07 02:17:23,0.0,0.0,0.0,1077837.0,{},{},{},{},1641543443286,1641543443286,1641543443286,1641543443286
1641543383156,2022-01-07 02:16:23,0.0,0.0,0.0,1077778.0,{},{},{},{},1641543383156,1641543383156,1641543383156,1641543383156
1641543323033,2022-01-07 02:15:23,0.0,0.0,0.0,1077718.0,{},{},{},{},1641543323033,1641543323033,1641543323033,1641543323033
1641543263029,2022-01-07 02:14:23,0.0,0.0,0.0,1077657.0,{},{},{},{},1641543263029,1641543263029,1641543263029,1641543263029
1641543203307,2022-01-07 02:13:23,0.0,0.0,0.0,1077598.0,{},{},{},{},1641543203307,1641543203307,1641543203307,1641543203307
1641543143004,2022-01-07 02:12:23,0.0,0.0,0.0,1077538.0,{},{},{},{},1641543143004,1641543143004,1641543143004,1641543143004
1641543082994,2022-01-07 02:11:22,0.0,0.0,0.0,1077478.0,{},{},{},{},1641543082994,1641543082994,1641543082994,1641543082994
1641543022968,2022-01-07 02:10:22,0.0,0.0,0.0,1077418.0,{},{},{},{},1641543022968,1641543022968,1641543022968,1641543022968
1641542963024,2022-01-07 02:09:23,0.0,0.0,0.0,1077358.0,{},{},{},{},1641542963024,1641542963024,1641542963024,1641542963024
1641542902969,2022-01-07 02:08:22,0.0,0.0,0.0,1077298.0,{},{},{},{},1641542902969,1641542902969,1641542902969,1641542902969
1641542842947,2022-01-07 02:07:22,0.0,0.0,0.0,1077238.0,{},{},{},{},1641542842947,1641542842947,1641542842947,1641542842947
1641542783046,2022-01-07 02:06:23,0.0,0.0,0.0,1077177.0,{},{},{},{},1641542783046,1641542783046,1641542783046,1641542783046
1641542725363,2022-01-07 02:05:25,0.0,0.0,0.0,1077117.0,{},{},{},{},1641542725363,1641542725363,1641542725363,1641542725363
1641542663207,2022-01-07 02:04:23,0.0,0.0,0.0,1077058.0,{},{},{},{},1641542663207,1641542663207,1641542663207,1641542663207
1641542603027,2022-01-07 02:03:23,0.0,0.0,0.0,1076998.0,{},{},{},{},1641542603027,1641542603027,1641542603027,1641542603027
1641542543108,2022-01-07 02:02:23,0.0,0.0,0.0,1076937.0,{},{},{},{},1641542543108,1641542543108,1641542543108,1641542543108
1641542483271,2022-01-07 02:01:23,0.0,0.0,0.0,1076878.0,{},{},{},{},1641542483271,1641542483271,1641542483271,1641542483271
1641542422972,2022-01-07 02:00:22,0.0,0.0,0.0,1076818.0,{},{},{},{},1641542422972,1641542422972,1641542422972,1641542422972
1641542362942,2022-01-07 01:59:22,0.0,0.0,0.0,1076758.0,{},{},{},{},1641542362942,1641542362942,1641542362942,1641542362942
1641542303052,2022-01-07 01:58:23,0.0,0.0,0.0,1076698.0,{},{},{},{},1641542303052,1641542303052,1641542303052,1641542303052
1641542242989,2022-01-07 01:57:22,0.0,0.0,0.0,1076637.0,{},{},{},{},1641542242989,1641542242989,1641542242989,1641542242989
1641542183268,2022-01-07 01:56:23,0.0,0.0,0.0,1076578.0,{},{},{},{},1641542183268,1641542183268,1641542183268,1641542183268
1641542122959,2022-01-07 01:55:22,0.0,0.0,0.0,1076518.0,{},{},{},{},1641542122959,1641542122959,1641542122959,1641542122959
1641542063018,2022-01-07 01:54:23,0.0,0.0,0.0,1076458.0,{},{},{},{},1641542063018,1641542063018,1641542063018,1641542063018
1641542002951,2022-01-07 01:53:22,0.0,0.0,0.0,1076397.0,{},{},{},{},1641542002951,1641542002951,1641542002951,1641542002951
1641541943262,2022-01-07 01:52:23,0.0,0.0,0.0,1076337.0,{},{},{},{},1641541943262,1641541943262,1641541943262,1641541943262
1641541883290,2022-01-07 01:51:23,0.0,0.0,0.0,1076277.0,{},{},{},{},1641541883290,1641541883290,1641541883290,1641541883290
1641541823313,2022-01-07 01:50:23,0.0,0.0,0.0,1076218.0,{},{},{},{},1641541823313,1641541823313,1641541823313,1641541823313
1641541765058,2022-01-07 01:49:25,0.0,0.0,0.0,1076158.0,{},{},{},{},1641541765058,1641541765058,1641541765058,1641541765058
1641541703072,2022-01-07 01:48:23,0.0,0.0,0.0,1076097.0,{},{},{},{},1641541703072,1641541703072,1641541703072,1641541703072
1641541643336,2022-01-07 01:47:23,0.0,0.0,0.0,1076037.0,{},{},{},{},1641541643336,1641541643336,1641541643336,1641541643336
1641541583250,2022-01-07 01:46:23,0.0,0.0,0.0,1075977.0,{},{},{},{},1641541583250,1641541583250,1641541583250,1641541583250
1641541523265,2022-01-07 01:45:23,0.0,0.0,0.0,1075917.0,{},{},{},{},1641541523265,1641541523265,1641541523265,1641541523265
1641541463264,2022-01-07 01:44:23,0.0,0.0,0.0,1075858.0,{},{},{},{},1641541463264,1641541463264,1641541463264,1641541463264
1641541402986,2022-01-07 01:43:22,0.0,0.0,0.0,1075798.0,{},{},{},{},1641541402986,1641541402986,1641541402986,1641541402986
1641541342972,2022-01-07 01:42:22,0.0,0.0,0.0,1075738.0,{},{},{},{},1641541342972,1641541342972,1641541342972,1641541342972
1641541283035,2022-01-07 01:41:23,0.0,0.0,0.0,1075678.0,{},{},{},{},1641541283035,1641541283035,1641541283035,1641541283035
1641541223052,2022-01-07 01:40:23,0.0,0.0,0.0,1075618.0,{},{},{},{},1641541223052,1641541223052,1641541223052,1641541223052
1641541162976,2022-01-07 01:39:22,0.0,0.0,0.0,1075557.0,{},{},{},{},1641541162976,1641541162976,1641541162976,1641541162976
1641541103270,2022-01-07 01:38:23,0.0,0.0,0.0,1075497.0,{},{},{},{},1641541103270,1641541103270,1641541103270,1641541103270
1641541043338,2022-01-07 01:37:23,0.0,0.0,0.0,1075438.0,{},{},{},{},1641541043338,1641541043338,1641541043338,1641541043338
1641540983123,2022-01-07 01:36:23,0.0,0.0,0.0,1075377.0,{},{},{},{},1641540983123,1641540983123,1641540983123,1641540983123
1641540923267,2022-01-07 01:35:23,0.0,0.0,0.0,1075318.0,{},{},{},{},1641540923267,1641540923267,1641540923267,1641540923267
1641540863032,2022-01-07 01:34:23,0.0,0.0,0.0,1075258.0,{},{},{},{},1641540863032,1641540863032,1641540863032,1641540863032
1641540805066,2022-01-07 01:33:25,0.0,0.0,0.0,1075197.0,{},{},{},{},1641540805066,1641540805066,1641540805066,1641540805066
1641540743286,2022-01-07 01:32:23,0.0,0.0,0.0,1075137.0,{},{},{},{},1641540743286,1641540743286,1641540743286,1641540743286
1641540691639,2022-01-07 01:31:31,0.0,0.0,0.0,1075077.0,{},{},{},{},1641540691639,1641540691639,1641540691639,1641540691639
1641540623366,2022-01-07 01:30:23,0.0,0.0,0.0,1075017.0,{},{},{},{},1641540623366,1641540623366,1641540623366,1641540623366
1641540563239,2022-01-07 01:29:23,0.0,0.0,0.0,1074957.0,{},{},{},{},1641540563239,1641540563239,1641540563239,1641540563239
1641540503286,2022-01-07 01:28:23,0.0,0.0,0.0,1074897.0,{},{},{},{},1641540503286,1641540503286,1641540503286,1641540503286
1641540443371,2022-01-07 01:27:23,0.0,0.0,0.0,1074837.0,{},{},{},{},1641540443371,1641540443371,1641540443371,1641540443371
1641540383286,2022-01-07 01:26:23,0.0,0.0,0.0,1074777.0,{},{},{},{},1641540383286,1641540383286,1641540383286,1641540383286
1641540323134,2022-01-07 01:25:23,0.0,0.0,0.0,1074717.0,{},{},{},{},1641540323134,1641540323134,1641540323134,1641540323134
1641540263279,2022-01-07 01:24:23,0.0,0.0,0.0,1074657.0,{},{},{},{},1641540263279,1641540263279,1641540263279,1641540263279
1641540203294,2022-01-07 01:23:23,0.0,0.0,0.0,1074597.0,{},{},{},{},1641540203294,1641540203294,1641540203294,1641540203294
1641540143169,2022-01-07 01:22:23,0.0,0.0,0.0,1074538.0,{},{},{},{},1641540143169,1641540143169,1641540143169,1641540143169
1641540083007,2022-01-07 01:21:23,0.0,0.0,0.0,1074478.0,{},{},{},{},1641540083007,1641540083007,1641540083007,1641540083007
1641540023061,2022-01-07 01:20:23,0.0,0.0,0.0,1074417.0,{},{},{},{},1641540023061,1641540023061,1641540023061,1641540023061
1641539963352,2022-01-07 01:19:23,0.0,0.0,0.0,1074358.0,{},{},{},{},1641539963352,1641539963352,1641539963352,1641539963352
1641539903045,2022-01-07 01:18:23,0.0,0.0,0.0,1074298.0,{},{},{},{},1641539903045,1641539903045,1641539903045,1641539903045
1641539845019,2022-01-07 01:17:25,0.0,0.0,0.0,1074237.0,{},{},{},{},1641539845019,1641539845019,1641539845019,1641539845019
1641539783444,2022-01-07 01:16:23,0.0,0.0,0.0,1074178.0,{},{},{},{},1641539783444,1641539783444,1641539783444,1641539783444
1641539722893,2022-01-07 01:15:22,0.0,0.0,0.0,1074118.0,{},{},{},{},1641539722893,1641539722893,1641539722893,1641539722893
1641539663012,2022-01-07 01:14:23,0.0,0.0,0.0,1074058.0,{},{},{},{},1641539663012,1641539663012,1641539663012,1641539663012
1641539603075,2022-01-07 01:13:23,0.0,0.0,0.0,1073997.0,{},{},{},{},1641539603075,1641539603075,1641539603075,1641539603075
1641539543257,2022-01-07 01:12:23,0.0,0.0,0.0,1073937.0,{},{},{},{},1641539543257,1641539543257,1641539543257,1641539543257
1641539483334,2022-01-07 01:11:23,0.0,0.0,0.0,1073878.0,{},{},{},{},1641539483334,1641539483334,1641539483334,1641539483334
1641539422896,2022-01-07 01:10:22,0.0,0.0,0.0,1073817.0,{},{},{},{},1641539422896,1641539422896,1641539422896,1641539422896
1641539363306,2022-01-07 01:09:23,0.0,0.0,0.0,1073758.0,{},{},{},{},1641539363306,1641539363306,1641539363306,1641539363306
1641539303003,2022-01-07 01:08:23,0.0,0.0,0.0,1073697.0,{},{},{},{},1641539303003,1641539303003,1641539303003,1641539303003
1641539243406,2022-01-07 01:07:23,0.0,0.0,0.0,1073638.0,{},{},{},{},1641539243406,1641539243406,1641539243406,1641539243406
1641539183047,2022-01-07 01:06:23,0.0,0.0,0.0,1073578.0,{},{},{},{},1641539183047,1641539183047,1641539183047,1641539183047
1641539122970,2022-01-07 01:05:22,0.0,0.0,0.0,1073517.0,{},{},{},{},1641539122970,1641539122970,1641539122970,1641539122970
1641539063332,2022-01-07 01:04:23,0.0,0.0,0.0,1073458.0,{},{},{},{},1641539063332,1641539063332,1641539063332,1641539063332
1641539002952,2022-01-07 01:03:22,0.0,0.0,0.0,1073397.0,{},{},{},{},1641539002952,1641539002952,1641539002952,1641539002952
1641538943326,2022-01-07 01:02:23,0.0,0.0,0.0,1073338.0,{},{},{},{},1641538943326,1641538943326,1641538943326,1641538943326
1641538885062,2022-01-07 01:01:25,0.0,0.0,0.0,1073278.0,{},{},{},{},1641538885062,1641538885062,1641538885062,1641538885062
1641538823097,2022-01-07 01:00:23,0.0,0.0,0.0,1073218.0,{},{},{},{},1641538823097,1641538823097,1641538823097,1641538823097
